imgname,sight,scale,x,y,angle1,angle2,distance,gain
bs0_ue03268.png,[0.],[0.742029],0.665281,0.30980697,0.12454124,0.65913045,[0.36880946],[0.65891844]
bs0_ue03269.png,[0.],[0.742029],0.7660541,0.5639884,-0.077711284,0.5903998,[0.46915227],[0.6404275]
bs0_ue03270.png,[1.],[0.742029],0.26455438,0.6338615,-0.36719325,0.26112527,[0.22481477],[0.48638114]
bs0_ue03271.png,[1.],[0.742029],0.5120716,0.9457724,-0.24533954,0.38297898,[0.560851],[0.5236833]
bs0_ue03272.png,[1.],[0.742029],0.24263884,0.18405546,0.38029438,1.0086129,[0.2491058],[0.49176827]
bs0_ue03273.png,[1.],[0.742029],0.7255049,0.86276174,-0.16698179,0.46133676,[0.60009575],[0.5279519]
bs0_ue03274.png,[1.],[0.742029],0.5324516,0.838491,-0.22169009,0.40662846,[0.47012877],[0.5163779]
bs0_ue03275.png,[1.],[0.742029],0.6300413,0.8716287,-0.19510125,0.4332173,[0.54804444],[0.5241427]
bs0_ue03276.png,[1.],[0.742029],0.8442928,0.957823,-0.16051759,0.46780095,[0.7505723],[0.5373705]
bs0_ue03277.png,[0.],[0.742029],0.83904827,0.16215563,0.14020482,0.7701575,[0.67705387],[0.8118079]
bs0_ue03278.png,[0.],[0.742029],0.51773065,0.31884524,0.12454124,0.68653107,[0.2231666],[0.59675133]
bs0_ue03279.png,[1.],[0.742029],0.3079473,0.5847669,-0.33229122,0.2960273,[0.1691073],[0.47615975]
bs0_ue03280.png,[1.],[0.742029],0.219207,0.090548165,0.37552616,1.0038446,[0.34487113],[0.50496435]
bs0_ue03281.png,[1.],[0.742029],0.42532247,0.681901,-0.2401367,0.38818187,[0.28387284],[0.49615806]
bs0_ue03282.png,[0.],[0.742029],0.6101088,0.23722465,0.17388777,0.8043005,[0.44691962],[0.6208769]
bs0_ue03283.png,[0.],[0.742029],0.84391093,0.50407064,0.28499213,0.75320166,[1.2006017],[0.88690096]
bs0_ue03284.png,[1.],[0.742029],0.29734433,0.13187109,0.33207288,0.9603914,[0.28883246],[0.49772015]
bs0_ue03285.png,[0.],[0.742029],0.37898505,0.12122671,0.2969306,1.0933093,[0.33268508],[0.7313157]
bs0_ue03286.png,[1.],[0.742029],0.7245931,0.6628592,-0.10938917,0.51892936,[0.47082144],[0.5177911]
bs0_ue03287.png,[1.],[0.742029],0.5903013,0.56994224,-0.10319116,0.52512735,[0.308326],[0.50037915]
bs0_ue03288.png,[1.],[0.742029],0.22932552,0.650425,-0.39094818,0.23737037,[0.25163245],[0.49216336]
bs0_ue03289.png,[1.],[0.742029],0.23575875,0.7274432,-0.36922577,0.25909275,[0.32222784],[0.50219184]
bs0_ue03290.png,[1.],[0.742029],0.25763464,0.46338904,-0.50780034,0.120518185,[0.08360377],[0.44933692]
bs0_ue03291.png,[1.],[0.742029],0.77853775,0.67081565,-0.10122174,0.5270968,[0.5213984],[0.52202255]
bs0_ue03292.png,[1.],[0.742029],0.5778773,0.6386232,-0.14255962,0.48575893,[0.3378114],[0.5041181]
bs0_ue03293.png,[1.],[0.742029],0.539872,0.7398404,-0.19549261,0.4328259,[0.3886193],[0.50979704]
bs0_ue03294.png,[1.],[0.742029],0.22196943,0.09951565,0.3755711,1.0038897,[0.33551577],[0.5038391]
bs0_ue03295.png,[1.],[0.742029],0.22286023,0.18146783,0.39419752,1.022516,[0.258546],[0.49326473]
bs0_ue03296.png,[1.],[0.742029],0.3091172,0.42494345,-0.5402869,0.0880316,[0.03030743],[0.41018936]
bs0_ue03297.png,[1.],[0.742029],0.4129431,0.6963557,-0.25162312,0.3766954,[0.29331377],[0.4974601]
bs0_ue03298.png,[0.],[0.742029],0.64997566,0.37373713,0.20186135,0.08403085,[0.45890936],[0.9348307]
bs0_ue03299.png,[1.],[0.742029],0.48610693,0.617118,-0.17676008,0.45155844,[0.2583814],[0.49245238]
bs0_ue03300.png,[1.],[0.742029],0.7150294,0.8303605,-0.16206285,0.46625566,[0.5692499],[0.5257395]
bs0_ue03301.png,[1.],[0.742029],0.4691642,0.8921485,-0.25433922,0.3739793,[0.4964764],[0.5186914]
bs0_ue03302.png,[1.],[0.742029],0.47083005,0.73358846,-0.22649348,0.40182504,[0.34910595],[0.5044255]
bs0_ue03303.png,[1.],[0.742029],0.2178111,0.27293485,0.439461,1.0677795,[0.18141736],[0.47830036]
bs0_ue03304.png,[1.],[0.742029],0.4656308,0.48953256,-0.09259961,0.5357189,[0.16145277],[0.474282]
bs0_ue03305.png,[0.],[0.742029],0.44850713,0.91023636,-0.023316747,0.32512674,[0.5813196],[0.57989943]
bs0_ue03306.png,[0.],[0.742029],0.4002397,0.096977994,0.2969306,0.7753914,[0.38027963],[0.7917412]
bs0_ue03307.png,[1.],[0.742029],0.32789078,0.56280446,-0.30749232,0.32082623,[0.14685039],[0.47092602]
bs0_ue03308.png,[0.],[0.742029],0.42749447,0.97610563,-0.023316747,0.31611848,[0.64643294],[0.67284834]
bs0_ue03309.png,[1.],[0.742029],0.51930785,0.98332256,-0.24729772,0.38102084,[0.5986314],[0.52635914]
bs0_ue03310.png,[1.],[0.742029],0.27077967,0.6549417,-0.35766998,0.27064857,[0.24368298],[0.4892485]
bs0_ue03311.png,[1.],[0.742029],0.58031744,0.7246343,-0.17443453,0.45388398,[0.40081462],[0.5111466]
bs0_ue03312.png,[1.],[0.742029],0.39262006,0.65576535,-0.25716335,0.37115517,[0.2487442],[0.48946503]
bs0_ue03313.png,[1.],[0.742029],0.23950687,0.11721017,0.36829433,0.99661285,[0.31362605],[0.50108415]
bs0_ue03314.png,[1.],[0.742029],0.2806143,0.63725036,-0.35248077,0.27583778,[0.22448161],[0.48624507]
bs0_ue03315.png,[1.],[0.742029],0.6686096,0.7465817,-0.15193829,0.47638026,[0.477282],[0.51838315]
bs0_ue03316.png,[1.],[0.742029],0.7548611,0.748713,-0.13061407,0.49770445,[0.54428566],[0.5238535]
bs0_ue03317.png,[1.],[0.742029],0.45457593,0.2648383,0.17250685,0.8008254,[0.20382637],[0.48246711]
bs0_ue03318.png,[1.],[0.742029],0.62153447,0.7055122,-0.15321471,0.4751038,[0.41498154],[0.51258254]
bs0_ue03319.png,[1.],[0.742029],0.40687382,0.53175235,-0.18686312,0.44145542,[0.14338218],[0.469208]
bs0_ue03320.png,[0.],[0.742029],0.3883474,0.9816533,-0.077711284,0.22544298,[0.7989042],[0.7587837]
bs0_ue03321.png,[1.],[0.742029],0.75179565,0.65543526,-0.1010224,0.5272961,[0.490594],[0.51948893]
bs0_ue03322.png,[1.],[0.742029],0.79641724,0.75454926,-0.123510875,0.50480765,[0.5811631],[0.5265908]
bs0_ue03323.png,[1.],[0.742029],0.57460487,0.79930085,-0.19744219,0.43087634,[0.45722693],[0.516572]
bs0_ue03324.png,[0.],[0.742029],0.7963763,0.5352731,-0.28859383,0.70401156,[0.76230156],[0.7752087]
bs0_ue03325.png,[1.],[0.742029],0.2669155,0.4707639,-0.4781727,0.15014586,[0.08111386],[0.44839653]
bs0_ue03326.png,[1.],[0.742029],0.35945582,0.7083905,-0.2892007,0.33911783,[0.29345533],[0.49551445]
bs0_ue03327.png,[1.],[0.742029],0.5275628,0.7467785,-0.20277555,0.42554298,[0.3877476],[0.5058066]
bs0_ue03328.png,[1.],[0.742029],0.2470054,0.51523334,-0.44730458,0.18101393,[0.12589483],[0.4647503]
bs0_ue03329.png,[1.],[0.742029],0.8422953,0.9156711,-0.15276757,0.47555095,[0.71942985],[0.5355799]
bs0_ue03330.png,[1.],[0.742029],0.2650998,0.34281293,0.44505483,1.0733733,[0.09874436],[0.45528716]
bs0_ue03331.png,[1.],[0.742029],0.33439445,0.1764553,0.30480728,0.9331258,[0.24358037],[0.48427904]
bs0_ue03332.png,[1.],[0.742029],0.30240527,0.34096915,0.36634916,0.9946677,[0.08425339],[0.44933945]
bs0_ue03333.png,[1.],[0.742029],0.56794727,0.79574513,-0.1990411,0.42927742,[0.4506166],[0.51595306]
bs0_ue03334.png,[1.],[0.742029],0.28970608,0.10765337,0.3355555,0.96387404,[0.31359017],[0.5010595]
bs0_ue03335.png,[1.],[0.742029],0.47059718,0.6726034,-0.20900278,0.41931576,[0.29509008],[0.49769267]
bs0_ue03336.png,[1.],[0.742029],0.30275387,0.27620828,0.34255466,0.9708732,[0.14595687],[0.46989086]
bs0_ue03337.png,[1.],[0.742029],0.80028844,0.92196214,-0.16245717,0.46586138,[0.6942758],[0.53408146]
bs0_ue03338.png,[1.],[0.742029],0.27108732,0.7051345,-0.35002732,0.27829123,[0.29260394],[0.4982666]
bs0_ue03339.png,[1.],[0.742029],0.5746784,0.7157292,-0.17371081,0.45460773,[0.39039418],[0.51005983]
bs0_ue03340.png,[1.],[0.742029],0.6028411,0.5477676,-0.08664322,0.5416753,[0.309344],[0.50050163]
bs0_ue03341.png,[1.],[0.742029],0.66286767,0.9281718,-0.19657898,0.43173957,[0.6132193],[0.52885336]
bs0_ue03342.png,[0.],[0.742029],0.66990787,0.20657927,0.12454124,1.1667364,[0.44342694],[0.67475647]
bs0_ue03343.png,[0.],[0.742029],0.66137123,0.24684143,0.12454124,0.7079104,[0.38227457],[0.63554]
bs0_ue03344.png,[1.],[0.742029],0.33541265,0.56674343,-0.29756597,0.33075255,[0.1511537],[0.47202358]
bs0_ue03345.png,[1.],[0.742029],0.3881789,0.5910623,-0.24205506,0.38626346,[0.18639143],[0.47892043]
bs0_ue03346.png,[1.],[0.742029],0.6827292,0.62574947,-0.10460819,0.52371037,[0.41597888],[0.5126556]
bs0_ue03347.png,[1.],[0.742029],0.3335599,0.6650529,-0.3056631,0.3226554,[0.24827993],[0.49163014]
bs0_ue03348.png,[0.],[0.742029],0.42613173,0.87022835,-0.023316747,0.3159706,[0.54065067],[0.6653358]
bs0_ue03349.png,[0.],[0.742029],0.54012203,0.47685522,-0.056483943,0.58308226,[0.22637743],[0.5570141]
bs0_ue03350.png,[1.],[0.742029],0.3297031,0.4548273,-0.27818745,0.35013106,[0.04531673],[0.42618832]
bs0_ue03351.png,[1.],[0.742029],0.4043967,0.44382134,-0.060662232,0.5676563,[0.08911586],[0.45115802]
bs0_ue03352.png,[0.],[0.742029],0.38298684,0.17948774,0.2969306,0.76345694,[0.26121137],[0.66485894]
bs0_ue03353.png,[1.],[0.742029],0.52910197,0.50117075,-0.07642714,0.5518914,[0.2235708],[0.48741493]
bs0_ue03354.png,[1.],[0.742029],0.7175897,0.6733812,-0.1147668,0.5135517,[0.47048235],[0.51776856]
bs0_ue03355.png,[1.],[0.742029],0.8173026,0.97487646,-0.16892,0.45939857,[0.74474263],[0.53704244]
bs0_ue03356.png,[1.],[0.742029],0.34856376,0.43956718,-0.13874352,0.489575,[0.04218486],[0.42321414]
bs0_ue03357.png,[0.],[0.742029],0.4254801,0.7953809,-0.26098812,0.36588627,[0.39154223],[0.5187201]
bs0_ue03358.png,[1.],[0.742029],0.36191005,0.5698794,-0.2639746,0.3643439,[0.15856808],[0.47351798]
bs0_ue03359.png,[1.],[0.742029],0.2585258,0.39253393,0.5521727,1.1804912,[0.07425998],[0.44474778]
bs0_ue03360.png,[1.],[0.742029],0.23238002,0.1545679,0.38038683,1.0087054,[0.28017414],[0.49650687]
bs0_ue03361.png,[1.],[0.742029],0.5165809,0.66946936,-0.18284349,0.44547504,[0.31808206],[0.5016222]
bs0_ue03362.png,[1.],[0.742029],0.5783774,0.6179339,-0.1326933,0.4956252,[0.3250938],[0.5025484]
bs0_ue03363.png,[1.],[0.742029],0.7397881,0.6635528,-0.106365144,0.5219534,[0.4841958],[0.51894873]
bs0_ue03364.png,[0.],[0.742029],0.47540864,0.31493887,0.12454124,0.73751426,[0.1860893],[0.5353822]
bs0_ue03365.png,[1.],[0.742029],0.6245845,0.93781465,-0.20897558,0.41934294,[0.60117525],[0.52797836]
bs0_ue03366.png,[1.],[0.742029],0.30219898,0.45475227,-0.4183423,0.20997623,[0.04939611],[0.42954376]
bs0_ue03367.png,[1.],[0.742029],0.25289184,0.27548835,0.40547466,1.0337932,[0.1613111],[0.47376323]
bs0_ue03368.png,[1.],[0.742029],0.26021132,0.5044492,-0.440313,0.18800554,[0.10973563],[0.45980054]
bs0_ue03369.png,[0.],[0.742029],0.21747656,0.77657896,-0.3720432,0.2737084,[0.37440276],[0.592675]
bs0_ue03370.png,[0.],[0.742029],0.6464088,0.24018785,0.12454124,0.7174902,[0.37137198],[0.62500745]
bs0_ue03371.png,[1.],[0.742029],0.30260196,0.61240023,-0.33518368,0.29313487,[0.19684355],[0.48236606]
bs0_ue03372.png,[1.],[0.742029],0.60745263,0.5996621,-0.113508,0.51481056,[0.3382579],[0.5041644]
bs0_ue03373.png,[1.],[0.742029],0.654045,0.93112046,-0.1995209,0.42879763,[0.6108479],[0.52868706]
bs0_ue03374.png,[0.],[0.742029],0.63348186,0.3574121,0.14020482,0.514768,[0.39044812],[0.70074403]
bs0_ue03375.png,[1.],[0.742029],0.76826066,0.994984,-0.18266387,0.4456547,[0.728941],[0.5361414]
bs0_ue03376.png,[0.],[0.742029],0.62448555,0.3250094,0.12454124,0.650545,[0.32647264],[0.6579442]
bs0_ue03377.png,[1.],[0.742029],0.29704282,0.12682278,0.3319695,0.96028805,[0.29386723],[0.49841926]
bs0_ue03378.png,[1.],[0.742029],0.44028822,0.7678488,-0.24943805,0.37888047,[0.36953357],[0.5066926]
bs0_ue03379.png,[1.],[0.742029],0.5719461,0.8377892,-0.20705286,0.4212657,[0.48839545],[0.51917434]
bs0_ue03380.png,[0.],[0.742029],0.40072736,0.110313386,0.2969306,0.7630223,[0.37203106],[0.7870312]
bs0_ue03381.png,[1.],[0.742029],0.7092162,0.62833124,-0.09960506,0.52871346,[0.4403065],[0.5149915]
bs0_ue03382.png,[1.],[0.742029],0.59286785,0.5110722,-0.06619315,0.5621254,[0.28646603],[0.49444458]
bs0_ue03383.png,[1.],[0.742029],0.79754984,0.8053233,-0.13682887,0.49148965,[0.61281353],[0.5288238]
bs0_ue03384.png,[1.],[0.742029],0.5757758,0.5718624,-0.10916944,0.5191491,[0.29681394],[0.49883634]
bs0_ue03385.png,[1.],[0.742029],0.52825886,0.5848905,-0.13635054,0.491968,[0.26553774],[0.49432048]
bs0_ue03386.png,[0.],[0.742029],0.8283712,0.54791266,-0.077711284,0.6147047,[0.528916],[0.6648755]
bs0_ue03387.png,[1.],[0.742029],0.7845651,0.65322137,-0.09414801,0.5341705,[0.5184684],[0.52174217]
bs0_ue03388.png,[1.],[0.742029],0.50055015,0.60277855,-0.16091062,0.46740788,[0.2572639],[0.4930542]
bs0_ue03389.png,[1.],[0.742029],0.3223843,0.15979555,0.31469297,0.94301146,[0.25988796],[0.49342805]
bs0_ue03390.png,[1.],[0.742029],0.3177213,0.31315798,0.32432616,0.9526447,[0.10852997],[0.4586784]
bs0_ue03391.png,[0.],[0.742029],0.68917906,0.21157478,0.12454124,0.7224016,[0.42227966],[0.62242067]
bs0_ue03392.png,[0.],[0.742029],0.59216493,0.39812765,-0.077711284,0.95677537,[0.4366217],[0.7388949]
bs0_ue03393.png,[1.],[0.742029],0.5517076,0.491623,-0.062012274,0.56630623,[0.24149479],[0.49000847]
bs0_ue03394.png,[1.],[0.742029],0.38199416,0.48668772,-0.17182499,0.45649353,[0.0939116],[0.4536345]
bs0_ue03395.png,[1.],[0.742029],0.32789823,0.41568652,0.10153153,0.72985005,[0.0266646],[0.40494567]
bs0_ue03396.png,[0.],[0.742029],0.82119334,0.6007503,-0.077711284,0.56797427,[0.53158927],[0.610775]
bs0_ue03397.png,[1.],[0.742029],0.44714826,0.7193449,-0.23595655,0.39236197,[0.3265896],[0.5017514]
bs0_ue03398.png,[0.],[0.742029],0.8206709,0.61765593,-0.077711284,0.5540861,[0.5366742],[0.54347646]
bs0_ue03399.png,[0.],[0.742029],0.4255107,0.93659335,-0.056483943,0.29951316,[0.68675774],[0.67241883]
bs0_ue03400.png,[1.],[0.742029],0.22295836,0.7504561,-0.3727213,0.2555972,[0.34782884],[0.50515676]
bs0_ue03401.png,[0.],[0.742029],0.62880355,0.32677102,0.12454124,0.648404,[0.33056757],[0.6590677]
bs0_ue03402.png,[1.],[0.742029],0.52785647,0.701485,-0.18891829,0.43940026,[0.35038602],[0.5055668]
bs0_ue03403.png,[1.],[0.742029],0.724339,0.8816566,-0.17140286,0.45691568,[0.6134561],[0.52887625]
bs0_ue03404.png,[1.],[0.742029],0.36756673,0.4148377,0.015845139,0.64416367,[0.05169703],[0.43071842]
bs0_ue03405.png,[1.],[0.742029],0.841057,0.77067965,-0.11945681,0.5088617,[0.6269838],[0.52976847]
bs0_ue03406.png,[1.],[0.742029],0.5719922,0.81136775,-0.20123835,0.4270802,[0.46592692],[0.5173304]
bs0_ue03407.png,[0.],[0.742029],0.4968894,0.3409696,0.12454124,0.64601976,[0.19858989],[0.54579395]
bs0_ue03408.png,[1.],[0.742029],0.3144922,0.6689488,-0.32100642,0.3073121,[0.2520792],[0.4922405]
bs0_ue03409.png,[0.],[0.742029],0.65485287,0.25596726,0.12454124,0.7032131,[0.37282076],[0.6399597]
bs0_ue03410.png,[1.],[0.742029],0.23362952,0.24685617,0.4102994,1.0386178,[0.19518682],[0.4811483]
bs0_ue03411.png,[0.],[0.742029],0.8140775,0.59322864,-0.077711284,0.5725643,[0.5226289],[0.6200178]
bs0_ue03412.png,[1.],[0.742029],0.70576894,0.83895594,-0.16650677,0.46181178,[0.5692348],[0.5257388]
bs0_ue03413.png,[1.],[0.742029],0.7735237,0.84702295,-0.15212184,0.47619668,[0.6223572],[0.52947843]
bs0_ue03414.png,[1.],[0.742029],0.23085749,0.48585746,-0.5019638,0.12635471,[0.11721359],[0.4620811]
bs0_ue03415.png,[1.],[0.742029],0.5029615,0.27237022,0.13635705,0.76467556,[0.23314348],[0.48893645]
bs0_ue03416.png,[1.],[0.742029],0.5510908,0.5849152,-0.12616888,0.5021497,[0.28356543],[0.49698985]
bs0_ue03417.png,[0.],[0.742029],0.77228534,0.3182142,0.12454124,0.64506733,[0.4739209],[0.6724278]
bs0_ue03418.png,[1.],[0.742029],0.6940045,0.89602685,-0.18210222,0.4462163,[0.6053312],[0.5283159]
bs0_ue03419.png,[1.],[0.742029],0.51383823,0.5294007,-0.105420575,0.52289796,[0.22225933],[0.4865957]
bs0_ue03420.png,[1.],[0.742029],0.42971042,0.58457094,-0.2000684,0.42825013,[0.19918469],[0.48151866]
bs0_ue03421.png,[1.],[0.742029],0.61265254,0.8814937,-0.2024003,0.42591825,[0.5468269],[0.5240016]
bs0_ue03422.png,[1.],[0.742029],0.27395862,0.6667028,-0.35321158,0.27510697,[0.2544839],[0.4907488]
bs0_ue03423.png,[1.],[0.742029],0.47579294,0.74128705,-0.22580688,0.40251166,[0.35816047],[0.505455]
bs0_ue03424.png,[1.],[0.742029],0.61724097,0.6943349,-0.15069668,0.47762185,[0.404192],[0.51149386]
bs0_ue03425.png,[1.],[0.742029],0.6586962,0.71285224,-0.1440401,0.48427844,[0.44726098],[0.51568323]
bs0_ue03426.png,[0.],[0.742029],0.76200575,0.5889833,-0.077711284,0.56049395,[0.47177878],[0.58170307]
bs0_ue03427.png,[1.],[0.742029],0.4829973,0.90196586,-0.25028434,0.3780342,[0.51002043],[0.5197923]
bs0_ue03428.png,[1.],[0.742029],0.5795162,0.55336106,-0.09690879,0.53140974,[0.29097345],[0.4980219]
bs0_ue03429.png,[1.],[0.742029],0.4583243,0.8679897,-0.25571936,0.37259918,[0.47024566],[0.5164782]
bs0_ue03430.png,[1.],[0.742029],0.5862417,0.9423474,-0.22107014,0.4072484,[0.58693266],[0.5243538]
bs0_ue03431.png,[1.],[0.742029],0.83821887,0.7203298,-0.10603694,0.5222816,[0.5976907],[0.5277329]
bs0_ue03432.png,[1.],[0.742029],0.34468648,0.44101083,-0.16172777,0.4665908,[0.04074582],[0.42213017]
bs0_ue03433.png,[1.],[0.742029],0.57234585,0.765579,-0.18962765,0.4386909,[0.4282183],[0.51387084]
bs0_ue03434.png,[1.],[0.742029],0.27368543,0.16165748,0.35217276,0.9804913,[0.2627187],[0.49390534]
bs0_ue03435.png,[1.],[0.742029],0.68573487,0.872723,-0.17943184,0.4488867,[0.58192766],[0.5266625]
bs0_ue03436.png,[0.],[0.742029],0.46858668,0.32504588,0.12454124,0.7179513,[0.1753739],[0.5397752]
bs0_ue03437.png,[1.],[0.742029],0.7129558,0.66525394,-0.112898864,0.51541966,[0.46221182],[0.51703]
bs0_ue03438.png,[1.],[0.742029],0.26882824,0.11285071,0.34930372,0.9776222,[0.31139237],[0.5007865]
bs0_ue03439.png,[1.],[0.742029],0.774481,0.64409065,-0.092735656,0.5355829,[0.5053695],[0.5206646]
bs0_ue03440.png,[1.],[0.742029],0.7552812,0.81049454,-0.14736246,0.48095608,[0.5841618],[0.5268198]
bs0_ue03441.png,[1.],[0.742029],0.49798685,0.52388847,-0.10856321,0.5197553,[0.20593464],[0.4840003]
bs0_ue03442.png,[1.],[0.742029],0.4663955,0.6574697,-0.20616063,0.4221579,[0.27998242],[0.49560094]
bs0_ue03443.png,[1.],[0.742029],0.60054034,0.68520695,-0.15317453,0.475144,[0.38583657],[0.50957704]
bs0_ue03444.png,[1.],[0.742029],0.78880286,0.88413763,-0.15708801,0.4712305,[0.6591837],[0.53189635]
bs0_ue03445.png,[1.],[0.742029],0.6999013,0.9089508,-0.18315926,0.44515926,[0.61915153],[0.5292635]
bs0_ue03446.png,[0.],[0.742029],0.7310822,0.33896312,0.12454124,0.63393265,[0.43167675],[0.67258936]
bs0_ue03447.png,[1.],[0.742029],0.22101127,0.7105379,-0.38137484,0.24694368,[0.31057924],[0.5006904]
bs0_ue03448.png,[0.],[0.742029],0.45483053,0.9280632,-0.023316747,0.32726508,[0.599477],[0.58109057]
bs0_ue03449.png,[1.],[0.742029],0.46484703,0.9213962,-0.2592165,0.36910203,[0.5232737],[0.5208351]
bs0_ue03450.png,[1.],[0.742029],0.66737443,0.8764424,-0.18525079,0.44306773,[0.57363176],[0.5260597]
bs0_ue03451.png,[1.],[0.742029],0.78235024,0.9491408,-0.17149732,0.4568212,[0.70237637],[0.5345714]
bs0_ue03452.png,[1.],[0.742029],0.31361127,0.38300526,0.36645085,0.9947694,[0.04495269],[0.4257596]
bs0_ue03453.png,[1.],[0.742029],0.45269796,0.70062184,-0.22805563,0.4002629,[0.3116872],[0.49988216]
bs0_ue03454.png,[1.],[0.742029],0.27814394,0.62826693,-0.3563346,0.27198392,[0.21623133],[0.4848927]
bs0_ue03455.png,[1.],[0.742029],0.31432584,0.15619692,0.32083058,0.94914913,[0.26361296],[0.49401838]
bs0_ue03456.png,[0.],[0.742029],0.7069499,0.30403686,0.12454124,0.6586508,[0.41077653],[0.66273886]
bs0_ue03457.png,[1.],[0.742029],0.30646732,0.41275394,0.56309825,1.1914167,[0.03143026],[0.41166008]
bs0_ue03458.png,[0.],[0.742029],0.38102072,0.15826929,0.2969306,0.8162354,[0.27524167],[0.657166]
bs0_ue03459.png,[1.],[0.742029],0.49918455,0.87301236,-0.24024674,0.38807178,[0.4882571],[0.5180075]
bs0_ue03460.png,[1.],[0.742029],0.5708644,0.7278348,-0.1791251,0.44919342,[0.39730203],[0.5107811]
bs0_ue03461.png,[1.],[0.742029],0.6699637,0.61790293,-0.10439785,0.52392066,[0.4010314],[0.51114583]
bs0_ue03462.png,[1.],[0.742029],0.50964826,0.9804986,-0.25006613,0.3782524,[0.5928566],[0.52595925]
bs0_ue03463.png,[1.],[0.742029],0.8544095,0.75580895,-0.11316262,0.5151559,[0.6299704],[0.5299666]
bs0_ue03464.png,[1.],[0.742029],0.66516876,0.876281,-0.1858338,0.4424847,[0.57218146],[0.5258313]
bs0_ue03465.png,[0.],[0.742029],0.6237728,0.17486738,0.12454124,1.1622168,[0.49876937],[0.6750223]
bs0_ue03466.png,[1.],[0.742029],0.45233294,0.6820081,-0.22298965,0.4053289,[0.29477683],[0.4976556]
bs0_ue03467.png,[1.],[0.742029],0.5700499,0.82950234,-0.20596945,0.42234907,[0.48031995],[0.5185084]
bs0_ue03468.png,[1.],[0.742029],0.7829478,0.8345542,-0.14711381,0.4812047,[0.6207845],[0.5293707]
bs0_ue03469.png,[0.],[0.742029],0.42921513,0.841957,-0.023316747,0.3175915,[0.5124566],[0.6298106]
bs0_ue03470.png,[1.],[0.742029],0.2952565,0.39294463,0.48021966,1.1085382,[0.04583457],[0.42653427]
bs0_ue03471.png,[1.],[0.742029],0.35668617,0.42383322,-0.03222578,0.59609276,[0.04289679],[0.4238302]
bs0_ue03472.png,[1.],[0.742029],0.7747459,0.6858479,-0.10693222,0.52138627,[0.5255779],[0.52236336]
bs0_ue03473.png,[0.],[0.742029],0.6438647,0.53913295,-0.077711284,0.5968895,[0.34475315],[0.6338241]
bs0_ue03474.png,[1.],[0.742029],0.61450154,0.6587068,-0.13792294,0.4903956,[0.37864512],[0.50880027]
bs0_ue03475.png,[0.],[0.742029],0.4103688,0.96113646,-0.056483943,0.29479414,[0.712482],[0.75359553]
bs0_ue03476.png,[1.],[0.742029],0.47164935,0.8418438,-0.2466732,0.38164532,[0.4495388],[0.5146479]
bs0_ue03477.png,[1.],[0.742029],0.76963675,0.8317736,-0.14937177,0.47894675,[0.60909855],[0.5285736]
bs0_ue03478.png,[1.],[0.742029],0.40919203,0.71548563,-0.25773624,0.3705823,[0.3104424],[0.49972358]
bs0_ue03479.png,[1.],[0.742029],0.48166206,0.7861637,-0.23273942,0.3955791,[0.4013761],[0.5100467]
bs0_ue03480.png,[1.],[0.742029],0.4192463,0.29917657,0.17837772,0.80669624,[0.15535976],[0.47147152]
bs0_ue03481.png,[1.],[0.742029],0.6291294,0.6500491,-0.12959127,0.49872726,[0.38474074],[0.5094556]
bs0_ue03482.png,[1.],[0.742029],0.27352372,0.36134034,0.45722723,1.0855458,[0.07992603],[0.447449]
bs0_ue03483.png,[1.],[0.742029],0.25543344,0.24490929,0.38852167,1.0168402,[0.18800117],[0.47969148]
bs0_ue03484.png,[1.],[0.742029],0.7996517,0.650563,-0.09067257,0.53764594,[0.5307731],[0.52266383]
bs0_ue03485.png,[1.],[0.742029],0.7785951,0.6856038,-0.1061099,0.52220863,[0.52876616],[0.52261335]
